Secretaria_de_Atencao_Primaria_a_Saude_-_SAPS/MS_,Unnamed:_1,Unnamed:_2,Unnamed:_3,Unnamed:_4,Unnamed:_5,Unnamed:_6,Unnamed:_7,Unnamed:_8,Unnamed:_9
1,16,631,427,23583,1,3894,3,0,1350
4,10,2407,1693,19562,1,14455,3,0,596
2,2,82,1628,20705,1,426,3,0,596
2,13,193,2097,11180,1,30083,3,0,792
2,13,141,140,18905,1,1011,3,0,773
1,5,835,126,19399,1,4935,3,0,954
1,16,765,2746,8085,1,4400,3,0,824
1,5,950,2541,12969,1,6057,3,0,1459
1,1,1623,2884,253,1,27472,3,0,1009
1,5,910,1694,20097,1,30495,8,0,574
1,15,1508,3567,5814,1,9861,3,0,1132
4,10,2438,1895,3070,1,28966,3,0,640
1,9,572,3568,22054,1,22586,3,0,1048
1,5,862,784,14077,0,5171,3,0,622
1,19,1043,1250,18892,1,6751,3,0,880
4,25,3034,2011,15409,1,17627,3,0,613
4,18,2833,2858,4745,1,16614,3,0,582
4,18,2796,267,4410,1,16130,3,0,563
1,5,935,2209,10346,1,5951,3,0,1251
1,15,1519,2298,11525,1,9961,3,0,570
4,18,2796,267,4411,1,16131,3,0,921
1,5,873,986,11095,1,5312,3,0,551
1,1,1577,1550,12723,1,10368,3,0,530
2,26,400,2565,24185,1,25368,3,0,607
4,10,2575,2806,18662,1,15185,3,0,1562
4,25,2916,669,1552,1,17025,3,0,1404
0,6,4217,524,82,1,21920,3,0,781
1,5,990,3418,7709,1,6349,3,0,953
5,22,3741,2867,14961,1,19882,3,0,1604
4,18,2823,2375,17314,1,31630,3,0,1399
0,6,4217,524,117,1,29432,3,0,1026
1,19,1030,716,16487,1,6655,3,0,842
2,3,270,2035,920,1,1970,3,0,869
2,3,270,2035,669,1,30292,3,0,585
1,9,490,1748,8315,1,3000,3,0,1350
1,4,1765,587,19423,1,11456,3,0,880
1,15,1491,2986,224,1,9628,3,0,847
1,15,1503,3212,21988,1,22574,3,0,954
4,10,2703,3676,13697,1,15652,3,0,965
4,25,3006,1706,1620,1,17537,3,0,1125
2,13,193,2097,11183,1,1461,3,0,880
1,19,1083,2200,16504,1,6887,3,0,987
2,13,193,2097,11185,1,24988,3,0,1103
1,4,1828,1246,13377,1,11812,3,0,1584
0,8,4198,3405,7996,1,21678,3,0,1059
1,4,2060,3691,23212,1,23739,3,0,1350
4,25,2861,4043,1960,1,28111,8,0,618
5,22,3741,2867,4342,1,19927,3,0,640
0,8,4117,1802,6864,1,21406,3,0,585
1,9,445,623,22754,1,24482,3,0,559
5,23,3510,3245,17617,1,19282,3,0,814
1,19,1141,3393,23080,1,7255,3,0,1215
1,5,948,2490,9080,1,6044,3,0,640
4,10,2195,678,3589,1,13609,3,0,1237
1,16,818,3769,7346,1,4655,3,0,531
4,7,2792,3971,347,1,28855,3,0,563
1,15,1521,3437,15542,1,9984,3,0,1059
1,14,1235,1472,6259,1,7766,3,0,0
4,10,2431,1857,15696,1,14571,3,0,910
0,12,3935,970,11827,1,20722,3,0,814
4,25,2980,1462,14991,1,17435,3,0,563
1,4,1927,2006,19962,1,12375,3,0,1009
1,9,470,1312,16975,1,30397,3,0,607
1,15,1491,2986,21,1,9521,3,0,814
2,3,270,2035,1523,1,1986,3,0,0
1,16,626,376,7328,1,3866,3,0,618
4,10,2313,1215,3164,1,14045,3,0,563
4,25,3202,3638,14765,1,18306,3,0,640
1,9,490,1748,18042,1,2998,3,0,1459
1,9,510,2158,24542,1,3088,3,0,1350
1,15,1399,649,12342,1,8610,3,0,880
2,13,149,422,5614,1,31089,3,0,1009
1,16,808,3654,18627,0,4566,3,0,541
4,18,2823,2375,148,1,16449,3,0,616
1,19,1124,3505,6736,1,7180,3,0,1193
1,14,1287,2694,6247,1,8010,3,0,1350
0,11,3855,684,21473,1,20322,3,0,574
1,4,1718,131,15426,1,11223,3,0,864
0,6,4217,524,78,1,27706,3,0,1215
2,2,64,349,1405,1,327,3,0,1250
5,23,3527,3721,6816,1,19323,3,0,774
1,15,1462,2000,12555,1,9161,3,0,872
1,1,1549,400,20206,1,10221,3,0,910
0,8,4071,1028,17827,1,21260,3,0,1181
2,2,92,2081,1402,1,27828,3,0,609
4,18,2796,267,24636,1,27446,3,0,880
2,2,92,2081,1292,1,674,3,0,841
2,20,15,2889,18783,1,120,3,0,1500
4,25,3238,3865,16792,1,18479,3,0,618
4,7,2775,597,16256,1,23330,3,0,640
1,5,922,1889,16478,1,5765,3,0,770
1,15,1509,3516,15278,1,9871,3,0,880
2,20,8,1436,9351,1,34,3,0,552
2,13,189,1909,5151,1,1430,3,0,614
1,4,1868,1631,23593,1,25324,3,0,596
1,4,1760,547,6954,1,11411,3,0,607
4,25,3218,3700,2042,1,18411,3,0,561
2,13,264,4017,23403,1,26673,3,0,880
1,4,1930,2036,9266,1,12384,8,0,1415
1,4,1740,353,6939,1,11311,3,0,541
1,1,1598,2199,12738,1,32307,3,0,474
4,18,2822,2369,4646,1,16421,3,0,1037
4,10,2737,3830,3109,1,15755,3,0,873
4,10,2263,976,3444,1,26394,3,0,1037
0,6,4217,524,20449,1,21757,3,0,816
2,2,92,2081,1415,1,611,3,0,899
1,15,1379,381,5970,1,8439,3,0,880
4,18,2838,3056,18339,1,23509,3,0,949
1,15,1491,2986,167,1,9538,3,0,910
1,15,1491,2986,14648,1,9670,3,0,1349
2,20,19,3972,13639,1,168,3,0,1404
1,4,1858,1539,7475,1,11973,3,0,578
5,17,3352,2776,21832,1,24228,3,0,1237
1,4,1739,350,18342,0,11304,3,0,880
4,18,2818,2198,4587,1,29778,3,0,1149
4,25,3191,3454,1873,1,18138,3,0,640
4,25,3202,3638,1622,1,18233,3,0,1009
1,9,483,1488,8469,1,2917,3,0,1562
1,16,743,2384,23633,1,4289,3,0,0
4,10,2519,2478,3697,1,14951,3,0,899
2,3,270,2035,24284,1,1998,3,0,1048
4,10,2263,976,21491,1,13881,3,0,932
1,16,702,1638,7287,1,22723,3,0,1125
1,9,489,1699,15421,1,2992,3,0,1009
5,17,3381,3284,19613,1,18937,3,0,530
2,26,344,2228,23369,1,2212,3,0,640
1,1,1605,2500,12744,1,10587,3,0,1125
4,10,2583,2879,22403,1,22386,3,0,795
1,15,1377,249,22441,1,23276,3,0,911
0,6,4217,524,19606,1,21827,3,0,629
1,14,1232,1341,10854,1,7741,3,0,1009
4,18,2851,3833,4671,1,16726,3,0,1284
1,15,1407,810,5898,1,8684,3,0,914
2,20,19,3972,13641,1,23643,3,0,1127
1,14,1310,3131,19481,1,8110,3,0,863
0,11,3855,684,67,1,20211,3,0,850
5,23,3420,443,17305,1,31764,3,0,635
4,10,2515,2429,2644,1,14937,3,0,543
0,6,4217,524,125,1,26967,3,0,1070
4,25,3199,3556,13244,1,30910,3,0,779
1,1,1544,135,1133,1,10129,3,0,803
1,9,583,3652,21229,1,3609,3,0,1125
1,1,1591,2104,12833,1,10506,3,0,814
5,22,3643,1241,18287,1,19614,3,0,1295
1,15,1448,1771,19292,1,9063,3,0,1362
1,15,1491,2986,1,1,9474,3,0,1171
1,5,855,537,9059,1,5103,3,0,1127
4,7,2791,3357,16313,1,16094,3,0,929
5,23,3431,715,12193,1,19082,3,0,1426
1,4,1713,37,16316,1,11186,3,0,880
1,16,807,3647,9232,1,4553,3,0,943
4,25,3005,1705,2142,1,17532,3,0,1295
1,15,1491,2986,14650,1,9675,3,0,574
0,11,3882,2099,23037,1,24677,3,0,770
0,8,4028,181,10548,1,28515,8,0,640
1,15,1392,551,20548,1,8540,3,0,1325
4,18,2794,233,4415,0,16117,3,0,1215
4,25,2916,669,1561,1,17037,3,0,1510
5,22,3546,107,3921,1,19408,3,0,1584
5,22,3741,2867,20953,1,22239,3,0,770
2,13,141,140,20494,1,22258,3,0,880
1,4,2083,3911,18128,1,13123,3,0,0
0,8,4115,1759,16358,1,21404,3,0,1584
2,13,201,2317,17853,1,1528,3,0,1009
5,17,3278,789,17546,1,18605,3,0,932
4,25,2994,1574,1786,1,31901,3,0,542
4,10,2534,2561,3542,1,15014,3,0,1592
1,5,847,345,24318,1,26442,3,0,640
1,4,1902,1789,16653,1,12245,3,0,910
4,10,2432,1880,3855,1,14580,3,0,607
2,26,341,2131,17268,1,29200,3,0,546
2,13,166,823,15869,1,1321,3,0,1037
1,15,1529,3785,18485,1,10024,3,0,825
4,10,2274,1092,2916,1,13941,3,0,965
1,15,1456,1942,24488,0,27243,3,0,574
1,16,747,2492,14437,1,4308,3,0,1372
1,9,525,2496,17507,1,32139,3,0,814
0,6,4217,524,11229,1,26621,3,0,566
0,11,3855,684,21440,1,20311,3,0,906
1,4,2025,3193,14162,1,12861,3,0,943
1,16,712,1865,5404,1,4181,3,0,585
1,14,1234,1443,5662,1,7750,3,0,640
1,4,1871,1642,16638,1,12065,3,0,1009
2,13,143,297,23596,1,25344,3,0,932
4,25,2856,21,2261,1,24948,3,0,0
1,15,1482,2680,11441,1,9407,3,0,540
1,5,928,2108,21320,1,23592,3,0,802
2,20,19,3972,22415,1,164,3,0,584
5,23,3420,443,22120,1,29498,3,0,552
2,2,87,1910,21604,1,22291,3,0,640
4,25,2963,1275,2241,1,17340,3,0,1350
1,19,1088,2350,7376,1,6969,3,0,1237
2,2,92,2081,1333,1,547,3,0,880
1,1,1589,2042,24014,1,10427,3,0,640
4,10,2390,1644,3831,1,14352,3,0,836
1,4,2059,3385,16710,1,22883,3,0,0
5,17,3365,2985,10087,0,27418,3,0,574
1,14,1270,2244,22796,1,24291,3,0,880
1,15,1541,3988,12484,1,10112,3,0,554
5,22,3590,723,3931,1,23713,3,0,0
1,15,1491,2986,22676,1,23891,3,0,1350
5,17,3339,2410,13457,1,18823,3,0,770
1,4,2007,2999,17307,1,31613,3,0,1584
0,12,3936,1054,8718,1,31659,3,0,1070
4,10,2607,3073,3814,1,15353,3,0,792
2,13,144,304,21768,1,22217,3,0,640
1,19,1087,2313,9438,1,6913,3,0,534
1,4,2081,3885,16723,1,22025,3,0,0
1,15,1469,2359,11571,1,9209,3,0,899
1,19,1081,2145,7360,1,22791,3,0,606
1,14,1206,667,24087,1,25858,3,0,803
1,9,461,991,20631,1,2819,3,0,1009
1,9,574,3596,11710,1,3435,3,0,1125
0,8,4026,177,14580,1,21069,3,0,825
2,2,90,2078,1309,1,491,3,0,1215
4,10,2744,3869,3225,1,15824,3,0,1415
1,1,1545,218,1042,1,10145,3,0,1240
1,4,1951,2280,21669,1,24940,3,0,1125
1,14,1206,667,24088,1,7544,3,0,1350
0,12,3914,93,17212,1,31338,3,0,932
4,10,2394,1651,3392,1,14388,3,0,1125
4,25,3000,1613,1831,1,17518,3,0,998
1,15,1473,2527,12532,1,9276,3,0,0
4,10,2252,952,2943,1,13792,3,0,1171
2,20,36,3909,19494,1,218,3,0,543
1,9,496,1926,9831,1,3031,3,0,1127
1,16,614,103,15101,1,3825,3,0,779
0,8,4215,3959,8025,1,21747,3,0,1426
4,25,3216,3439,18646,1,25519,8,0,1237
0,11,3863,1138,22647,1,20369,3,0,618
4,25,2916,669,1682,1,17073,3,0,534
1,19,1088,2350,7384,1,23391,3,0,0
4,10,2717,3367,19825,1,15676,3,0,1009
1,5,835,126,13960,1,29680,3,0,958
4,25,2923,761,2136,1,17152,3,0,1618
4,25,3197,3537,2302,0,18187,3,0,781
4,7,2791,3357,9630,1,28128,3,0,1009
4,10,2374,1547,24193,1,26119,3,0,823
1,4,1990,2804,14045,1,29791,3,0,541
4,25,3216,3439,13436,1,28354,8,0,1009
1,1,1577,1550,16544,1,10372,3,0,825
0,11,3855,684,70,1,22359,3,0,610
4,25,3249,3997,13934,1,22422,3,0,0
1,14,1206,667,19120,1,7639,3,0,1125
0,8,4046,559,23269,1,25027,3,0,1125
1,5,894,1483,22569,1,23754,3,0,1009
1,5,985,3505,10209,1,6309,3,0,880
4,10,2757,3939,2661,1,26012,3,0,1092
2,13,164,732,5080,1,1264,3,0,814
4,18,2795,251,4746,1,16127,3,0,530
0,6,4217,524,116,1,27783,3,0,921
5,22,3652,1366,4034,1,19631,3,0,0
1,16,738,2305,7300,0,4273,3,0,1459
1,5,918,1797,16934,1,30284,3,0,899
1,14,1158,4023,5274,1,7310,3,0,836
1,4,1795,837,7026,1,11645,3,0,0
1,4,2008,3009,11807,1,12788,3,0,1009
2,13,166,823,11205,1,29629,8,0,951
1,5,990,3418,7713,1,27016,3,0,552
4,10,2669,3512,2439,1,15551,3,0,880
0,8,4028,181,22862,1,24425,3,0,559
1,19,1088,2350,273,1,7014,3,0,0
4,10,2229,1081,261,1,27513,3,0,1574
1,4,1817,1045,7051,1,11736,3,0,880
2,20,19,3972,13640,1,23722,3,0,1009
1,4,1939,2091,16658,1,31265,3,0,1193
4,25,3044,2152,12627,1,17669,3,0,1026
4,10,2668,3510,13270,1,26280,3,0,552
4,10,2443,1950,2442,1,14649,3,0,878
1,4,1775,646,24317,1,26404,3,0,1091
2,13,141,140,5483,1,949,3,0,1350
5,22,3741,2867,18193,1,24419,3,0,640
1,4,1922,1972,16656,0,12351,3,0,836
1,15,1449,1814,12487,1,9078,3,0,1009
4,10,2363,1470,3024,1,14206,3,0,899
1,14,1350,3421,10602,1,8257,3,0,0
1,5,927,2100,16032,1,5848,3,0,920
1,15,1536,3942,11435,1,10060,3,0,987
1,5,923,1894,5467,1,5791,3,0,1459
4,25,3033,1992,13200,1,32234,3,0,869
4,10,2207,744,2723,1,13651,3,0,1634
1,4,1803,941,10762,1,11670,3,0,585
0,11,3904,3396,12042,1,20575,3,0,1594
4,25,3216,3439,15839,1,25520,8,0,640
1,4,1852,1519,16619,0,11943,3,0,1562
1,4,1785,729,780,1,29155,3,0,640
1,19,1019,299,21322,1,6595,3,0,556
1,15,1460,1951,11506,1,9138,3,0,0
1,5,977,3001,10058,1,6238,3,0,1171
5,22,3784,3644,4002,1,20014,3,0,1237
1,5,928,2108,23322,1,23591,3,0,596
1,1,1591,2104,24192,1,26256,3,0,1125
2,2,92,2081,1317,1,647,3,0,1251
1,4,2077,3861,17660,1,13100,3,0,1237
4,25,3056,2240,2014,1,24929,8,0,0
1,14,1170,234,14711,1,7364,3,0,0
1,15,1523,3703,15485,1,9997,3,0,880
1,15,1480,2663,17414,1,30806,3,0,1026
4,10,2127,176,3036,1,13325,3,0,1459
0,6,4217,524,124,1,26829,3,0,552
1,15,1450,1831,11485,1,9084,3,0,781
1,4,1765,587,13747,1,11448,3,0,1125
1,9,557,3193,8570,1,3353,3,0,1459
0,12,3920,258,16860,1,20646,3,0,580
1,4,1972,2485,9504,0,12584,3,0,1204
1,5,994,3746,15191,1,6426,3,0,1562
1,15,1406,808,15487,1,8654,3,0,1459
1,14,1206,667,17794,1,31579,3,0,1193
4,25,2888,308,17090,1,24778,3,0,1070
5,23,3499,3058,6779,1,19257,3,0,847
0,8,4013,1,6910,1,21004,3,0,825
1,4,1708,5,4827,1,11163,3,0,541
4,25,3191,3454,1742,1,27432,3,0,880
4,18,2830,2741,17203,1,16572,3,0,640
2,20,10,1853,9327,1,62,3,0,976
1,4,2058,3381,24861,1,27371,3,0,880
2,13,154,515,20196,1,1210,3,0,1351
1,4,1800,902,16605,1,11663,3,0,618
4,25,2916,669,1565,1,17044,3,0,1240
0,6,4217,524,77,1,26092,3,0,1448
4,18,2816,2133,4378,1,16366,3,0,1350
5,22,3542,54,22875,1,24384,3,0,814
0,8,4026,177,7958,1,27816,4,0,0
1,14,1223,1095,24663,1,29667,3,0,600
0,6,4217,524,111,1,26618,3,0,1015
1,4,1714,46,9208,1,11188,3,0,0
4,25,3202,3638,13622,1,18271,3,0,0
0,6,4217,524,103,1,26600,3,0,629
4,25,2921,722,1753,1,28154,8,0,1187
1,4,1744,378,20608,1,11357,3,0,921
4,10,2538,2600,13989,1,29690,3,0,1521
1,15,1407,810,23715,1,25452,3,0,1614
1,9,515,2221,20080,1,3114,3,0,530
2,13,149,422,17913,1,24724,3,0,1160
4,25,2943,1110,21461,1,17208,3,0,880
0,12,3936,1054,7109,1,20733,3,0,640
1,15,1470,2502,5849,1,9220,3,0,880
2,13,182,1545,17501,1,32086,3,0,1237
1,1,1593,2123,17391,1,27155,3,0,1448
0,12,3936,1054,518,1,28784,3,0,1656
1,15,1446,1714,11630,1,8983,3,0,1562
0,12,3971,2715,10422,1,20868,3,0,910
1,4,1828,1246,10109,1,11807,3,0,595
4,10,2195,678,2944,1,13603,3,0,1160
0,11,3875,1769,16903,1,30220,3,0,538
1,15,1365,26,16947,1,30405,3,0,880
1,4,2093,3986,9220,1,13195,3,0,1059
1,4,2029,3251,13922,1,12885,3,0,640
1,1,1589,2042,1204,1,30894,8,0,0
0,8,4102,1481,301,1,24226,5,0,0
2,13,149,422,17415,1,30751,3,0,563
0,12,3923,359,8737,1,20655,3,0,954
1,1,1589,2042,23749,1,32263,3,0,781
4,25,2980,1462,2002,1,24147,3,0,880
1,15,1482,2680,11440,1,9406,3,0,1125
0,11,3849,408,20133,1,20160,3,0,1127
5,22,3705,2376,23175,0,19727,3,0,530
4,10,2182,595,2722,1,13566,3,0,596
1,4,2058,3381,17065,1,30663,3,0,1562
0,12,4003,3722,23134,1,25036,3,0,1173
2,13,243,3488,5180,1,1826,3,0,1237
2,2,92,2081,1357,1,546,3,0,0
4,25,2980,1462,22731,1,24142,3,0,880
0,6,4217,524,14755,1,21963,3,0,1237
4,25,3027,1898,12385,1,30194,3,0,0
1,5,931,2154,8917,1,24679,3,0,781
4,10,2179,584,3255,1,26067,3,0,976
4,10,2605,3062,2682,1,15350,3,0,954
4,10,2579,2909,17707,1,15217,3,0,1251
4,10,2639,3263,21825,0,22392,3,0,1194
1,24,1681,2386,7643,1,11032,3,0,552
5,22,3712,2421,20122,0,19740,3,0,1459
1,4,1852,1519,15030,1,11941,3,0,1237
1,15,1448,1771,24366,1,26484,3,0,640
4,10,2681,3602,2471,1,15602,3,0,618
0,12,3930,824,7106,1,20701,3,0,1262
4,10,2297,1131,17202,1,27629,3,0,530
0,8,4060,795,6840,1,21227,3,0,1350
1,4,1948,2203,9377,1,12461,3,0,0
1,4,2018,3081,11813,1,12838,3,0,899
1,9,565,3442,8310,1,31735,3,0,1009
1,5,945,2437,20156,1,6021,3,0,1500
2,21,131,3874,21254,1,889,3,0,785
1,9,422,311,22008,1,25118,3,0,932
4,10,2341,1345,3609,1,14141,3,0,532
1,4,1793,827,15855,1,11633,3,0,1350
1,16,684,1219,14457,1,4071,3,0,596
1,19,1088,2350,7381,1,6978,3,0,1237
4,18,2818,2198,12240,1,16388,3,0,582
1,14,1191,499,22848,1,24350,3,0,552
5,17,3323,2009,10488,1,18760,3,0,0
4,10,2213,763,2393,1,13670,3,0,954
1,4,2006,2980,18713,1,12777,3,0,836
1,5,859,745,10336,0,5148,3,0,1562
1,1,1615,2721,1006,1,10637,3,0,1237
1,16,660,825,21551,1,3996,3,0,0
4,10,2261,973,2500,1,13846,3,0,539
1,15,1526,3740,22330,1,24581,3,0,1171
1,9,420,214,7054,1,2491,3,0,546
2,2,64,349,17038,1,326,3,0,591
1,24,1704,3795,7650,1,22924,3,0,541
1,24,1666,1718,7674,1,10937,3,0,781
2,13,221,2875,12482,1,25879,3,0,0
1,14,1203,627,21860,1,23445,3,0,1125
4,10,2515,2429,2648,1,14939,3,0,541
0,11,3855,684,21471,1,20317,3,0,1240
1,1,1625,3068,12739,1,10696,3,0,858
1,5,887,1421,22667,1,24129,3,0,596
0,11,3855,684,20277,1,20307,3,0,604
5,17,3279,818,13022,1,28059,8,0,0
1,4,1933,2051,23453,1,25658,3,0,0
1,14,1206,667,24086,1,25857,3,0,965
2,2,92,2081,329,1,27666,3,0,607
4,10,2612,3086,2823,0,15367,3,0,1160
2,20,23,2470,17871,1,182,3,0,792
5,22,3573,508,14589,1,19480,3,0,899
1,4,1828,1246,10111,1,11817,3,0,899
2,13,255,3803,5064,1,1873,3,0,550
1,4,2082,3897,10736,1,13117,3,0,1182
4,25,3202,3638,13612,1,18262,3,0,0
4,10,2326,1268,3102,1,14095,3,0,998
2,13,141,140,15206,1,997,3,0,821
1,4,1749,415,16258,1,11376,3,0,0
5,22,3660,1486,4275,1,19657,3,0,1482
1,15,1532,3817,22040,1,31131,8,0,640
2,20,0,78,9349,0,4,3,0,1284
0,6,4217,524,6168,1,21838,3,0,1372
1,16,795,3578,10027,1,4519,3,0,596
1,19,1088,2350,7396,1,23377,3,0,1125
4,18,2816,2133,4375,1,27698,3,0,1237
1,4,1744,378,22559,1,23776,3,0,574
1,24,1645,371,8895,1,30762,3,0,1125
1,24,1674,2264,14502,1,10976,3,0,1097
4,7,2778,1157,7252,1,16007,3,0,640
1,15,1446,1714,21058,1,22462,3,0,880
0,8,4126,2096,22002,1,21430,3,0,1552
1,4,1717,121,7500,1,11211,3,0,1103
1,5,922,1889,7749,1,24475,3,0,0
0,8,4026,177,7961,1,28891,3,0,530
1,4,1816,1037,23457,1,25242,3,0,1350
1,9,491,1831,8546,1,25726,3,0,1070
1,14,1218,1052,16529,1,7693,3,0,574
5,22,3619,1024,12298,0,19572,3,0,872
4,10,2628,3200,19443,1,27530,3,0,640
2,2,92,2081,16444,1,30567,5,0,0
1,5,1006,3999,10251,1,6525,3,0,998
1,9,604,3955,8281,1,3746,3,0,1125
2,13,149,422,5616,1,30620,3,0,1037
2,20,15,2889,13824,1,106,3,0,1295
1,4,1796,840,14770,1,11647,3,0,1594
1,15,1483,2737,22139,0,27037,3,0,548
1,9,510,2158,8424,1,29857,3,0,954
1,4,1715,50,4847,1,11202,3,0,1459
1,14,1347,3388,11018,1,8242,3,0,1383
1,14,1166,3598,10877,1,7353,3,0,1009
4,25,3114,2759,1587,1,17833,3,0,640
1,14,1338,3665,10619,1,8202,3,0,596
2,13,179,1367,23700,1,26660,3,0,0
1,5,879,1210,10055,0,5386,3,0,1092
1,5,869,854,24078,1,25934,3,0,943
1,15,1446,1714,7873,1,8982,3,0,1459
0,6,4217,524,14326,1,29502,7,0,0
4,10,2417,1762,17400,1,14499,3,0,534
5,22,3590,723,3928,1,19516,3,0,792
4,25,3202,3638,16780,1,27605,3,0,608
4,25,3214,3419,2085,1,25909,3,0,1237
4,25,3230,3783,2291,1,24656,3,0,563
2,13,172,1068,5017,0,1348,3,0,1009
1,14,1298,2835,10605,1,8059,3,0,847
1,16,773,2962,6441,1,4467,3,0,541
1,1,1593,2123,1130,1,27155,3,0,0
1,9,454,863,24437,1,2758,3,0,640
0,8,4094,1400,5800,1,21316,3,0,965
1,16,805,3629,20446,0,29092,3,0,1237
1,5,932,2184,9739,1,30024,3,0,1237
1,16,639,501,6290,1,3915,3,0,1215
5,23,3523,3327,22138,1,23912,3,0,781
1,15,1405,801,6082,1,8648,3,0,1059
2,20,15,2889,18783,1,119,3,0,585
4,18,2811,1701,4520,1,16284,3,0,1237
4,10,2589,2927,3100,1,15263,3,0,880
4,10,2288,1111,21894,1,22337,3,0,585
5,22,3577,570,21449,1,22887,3,0,1656
1,9,467,1234,4963,1,24099,3,0,0
5,17,3381,3284,13574,1,18931,3,0,607
1,9,464,1153,4911,1,2839,3,0,1350
4,18,2812,2038,4494,1,16306,3,0,0
1,15,1541,3988,24515,1,27104,3,0,998
2,2,92,2081,16445,1,656,3,0,1125
2,2,113,3804,23330,1,26760,3,0,640
1,4,1906,1844,15572,1,12279,3,0,640
5,23,3420,443,15083,1,19048,3,0,868
1,14,1206,667,24064,1,27652,3,0,880
0,8,4187,3466,17503,1,32120,3,0,813
1,1,1570,1237,988,1,10336,3,0,1459
0,8,4108,1614,18286,1,21372,3,0,880
4,10,2233,847,22279,1,23021,3,0,0
2,13,213,2595,22368,0,30974,8,0,0
0,11,3855,684,58,1,30488,8,0,1404
1,9,553,3023,11712,1,3315,3,0,1125
1,19,1088,2350,7389,1,6984,3,0,880
5,22,3768,3303,22305,1,23134,3,0,607
1,9,469,1272,14532,1,2863,3,0,596
0,12,3936,1054,9892,1,20736,3,0,858
4,10,2149,397,3693,1,13423,3,0,1009
4,10,2294,1126,22070,1,24593,3,0,1534
1,4,1756,511,22169,1,22780,3,0,0
5,22,3729,2652,4104,1,19781,3,0,1204
2,2,116,3906,14120,1,27183,3,0,633
1,15,1462,2000,6026,1,9154,3,0,1149
2,13,200,2261,11795,1,1519,3,0,596
2,2,92,2081,17131,1,24851,3,0,932
4,18,2808,1647,19181,1,16265,3,0,0
4,10,2525,2519,20866,1,14970,3,0,998
5,22,3697,2287,23329,1,24531,3,0,1009
1,9,471,1320,8151,1,2867,3,0,857
1,15,1527,3771,12564,1,10010,3,0,1125
1,16,614,103,775,1,29132,3,0,805
1,5,911,1708,14506,1,5642,3,0,629
0,6,4217,524,108,1,26622,3,0,1072
1,9,409,80,4927,1,2431,3,0,1237
1,4,2028,3209,14160,1,12877,3,0,563
4,10,2417,1762,20785,1,14498,3,0,586
0,8,4188,3479,5689,1,21623,3,0,770
1,9,408,51,22852,1,2430,3,0,0
0,6,4217,524,108,1,24025,3,0,0
1,15,1389,539,5214,1,8522,3,0,1240
4,18,2814,2057,4511,1,27935,3,0,880
1,4,2063,3698,18072,0,13034,3,0,1009
1,15,1437,1572,11482,1,8929,3,0,879
4,25,2908,850,24297,1,26414,3,0,541
1,16,765,2746,8080,1,23626,3,0,770
1,1,1615,2721,1002,1,10632,3,0,1125
1,5,974,2976,23468,1,28245,3,0,1273
2,26,309,925,12103,1,30475,3,0,1171
1,15,1491,2986,14913,1,31296,3,0,535
0,6,4217,524,19606,1,22133,3,0,1237
4,10,2485,2213,22155,1,22733,3,0,908
5,23,3413,225,4853,1,19022,3,0,0
1,19,1150,3808,8753,1,7281,3,0,640
2,2,79,1435,14246,1,400,3,0,640
5,23,3529,3789,16075,1,19327,3,0,878
1,5,940,2295,10309,1,5994,3,0,0
1,4,1938,2069,9293,1,12415,3,0,0
4,7,2792,3971,7256,1,16108,3,0,0
4,25,2923,761,1766,1,17139,3,0,0
2,13,154,515,20196,1,28672,3,0,792
4,25,3155,3038,2265,1,29058,8,0,0
1,9,534,2676,20613,1,29159,3,0,943
1,24,1689,2874,7658,0,11086,3,0,1048
2,3,274,3251,1515,1,2020,3,0,0
2,26,311,954,17881,1,2113,3,0,1350
4,7,2786,2322,12426,1,16039,3,0,0
2,13,171,1061,23283,1,25908,3,0,0
4,10,2263,976,3439,1,30727,3,0,987
1,14,1181,358,22680,1,23985,3,0,880
1,14,1228,1173,10588,1,7723,3,0,1459
4,18,2808,1647,4407,1,16256,3,0,640
4,18,2798,366,4602,1,28769,3,0,1604
0,6,4217,524,116,1,27784,3,0,541
4,10,2098,3,2775,1,13228,3,0,1350
1,4,1839,1413,19447,1,11865,3,0,1009
4,10,2756,3937,3394,1,15900,3,0,842
1,4,1885,1695,14252,1,12153,3,0,1009
4,18,2823,2375,4775,1,16490,3,0,1459
4,10,2213,763,21366,1,13674,3,0,1237
1,5,840,228,9035,1,4982,3,0,1339
4,18,2805,1177,17891,1,16228,3,0,770
4,25,3086,2529,14778,1,17766,3,0,998
2,13,139,79,5569,1,940,3,0,1237
1,4,1998,2887,9585,1,12718,3,0,1614
4,10,2263,976,3448,1,30725,3,0,530
4,10,2744,3869,3224,1,15819,3,0,640
1,9,410,85,24127,0,25982,3,0,1350
5,22,3706,2389,4077,1,19730,3,0,1009
1,14,1206,667,17671,1,31535,3,0,880
1,9,487,1570,15437,1,2975,3,0,1645
0,6,4217,524,119,1,26802,3,0,530
4,10,2717,3367,19826,1,15677,3,0,640
5,22,3770,3455,16847,1,19994,3,0,547
4,25,3202,3638,13619,1,18268,3,0,0
1,4,1955,2320,23848,1,26286,3,0,846
1,4,1983,2672,20615,1,12657,3,0,576
1,14,1197,582,5771,1,7489,3,0,640
4,10,2717,3367,13276,1,29510,3,0,640
1,4,2011,3012,16692,1,12806,3,0,825
